,특성추출(가중치순 상위 50개),특성추출_번역,label,score
2352,"삼성물산,탈석탄,발전소,투자자,개정안,베트남,이사회,코로나바이러스,영업이익,삼성전자,중국,지배구조,이건희","Samsung C & T, deferral coal, power plant, investor, amendment, Vietnam, Board, Corona Virus, Operating profit, Samsung Electronics, China, Governance, Lee Kun -hee, Lee Kun -hee",None,0.745652973651886
2353,"삼성물산,ESG,탈석탄,투자자,삼성,밀레니얼세대,블랙록,삼성그룹,관계자,순이익,발전소,이건희","Samsung C & T, ESG, deferral, investor, Samsung, Millennial generation, Black Rock, Samsung Group, official, net profit, power plant, Lee Kun -hee",None,0.6240548491477966
2354,"우수기업,한국기업지배구조원,ESG,포스코인터내셔널,구조원,환경경영,상장회사,최정우,환경부문,신재생,시상식,지배구조,한국,경쟁사,지역사회,포스코그룹,협력사,KCGS,대표이사,고도화,주시보,환경성,환경전담조직","Excellent company, Korean corporate governance, ESG, POSCO International, Rescue, Environmental Management, Listing Company, Choi Jung -woo, Environmental Division, Renewable, Awards, Governance Structure, Korea, Competitors, Community, POSCO Group, Partners, KCGS, CEO, advancement, prominent, environmental, environmental organization",Environmental,0.9293106198310852
2355,"삼성물산,친환경,베트남,탈석탄,발전소,운용사,붕앙,석탄화력발전,삼성,노르웨이,강릉,영국,관계자","Samsung C & T, eco -friendly, Vietnam, deferral, power plant, manager, lungang, coal -fired power generation, Samsung, Norway, Gangneung, UK, officials",Environmental,0.7644186019897461
2356,"포스코,지배구조,한국기업지배구조원,ESG,구조원,한국,최우수상,우수기업,서울,여의도,사회책임경영,활성화,관리체계,비재무,지속가능경영,이사회,환경경영","POSCO, Governance, Korea Corporate Governance Rescue, ESG, Rescue Member, Korea, Best Prize, Excellent Company, Seoul, Yeouido, Social Responsibility Management, Activation, Management System, Non -Jae, Sustainable Management",Social,0.8092995882034302
2357,"우수기업,제일은행,한국기업지배구조원,지배구조,구조원,ESG,시상식,SC,SC제일은행,포스코인터내셔널,활성화,사외이사,이사회,독립성,지속가능성,다양성,포스코인터,기업들,한국,CSR,기업,대상,구조,지배,확보,책임,선정,측면,사회,개선,우수,노력,평가,구축,사외,이사,가능,지속,독립","Excellent Company, First Bank, Korea Corporate Governance Rescue, Governance, Rescue, ESG, Awards, SC, SC First Bank, POSCO International Korea, CSR, corporate, target, structure, domination, secure, responsibility, selection, side, social, improvement, excellent, effort, evaluation, construction, outside, moving, possible",Social,0.9464184045791626
2358,"지배구조,우수기업,금융회사,구조원,BNK,김지완,BNK금융지주,거버넌스,이사회,안정성,금융사,투명성,한국기업지배구조원,한국,기업지배구조원,최우선,ESG,BNK금융그룹,지배,금융,기업,선정,구조,상위,그룹,평가,연속,지주,회사,개선,강화,환경,회장,우수,안정","Governance, excellent companies, financial firms, rescuers, BNK, Kim Ji -wan, BNK Financial Group, Governance, Board of Directors, Stability, Financial Company, Transparency Romant, finance, corporate, selection, structure, top, group, evaluation, continuous, holding, company, improvement, reinforcement, environment, chairman, excellent, stability",Governance,0.8216029405593872
2359,"ESG,시상식,한국,관계자,지배구조,KB,KCGS,지배구조평가,구조원,ESG경영,위원회,통합등급,ESG우수기업,KB금융지주,ESG위원회,KB금융,ESG평가,기업,금융,선정,회사,지배,창출,등급,결과,구조,우수,연속,평가,경영","ESG, Awards, Korea, official, governance structure, KB, KCGS, Governance Assessment, Rescue Assessment, ESG Management, Committee, Integrated Rating, ESG Excellent Company, KB Financial Group, ESG Committee, KB Financial Selection, company, domination, creation, grade, result, rescue, excellent, continuous, evaluation, management",Governance,0.9124631881713867
2360,"지배구조,우수기업,김태오,ESG,DGB,후보군,지속가능경영,환경경영,DGB금융지주,한국기업지배구조원,구조원,이사회,이해관계자,TCFD,기후변화,위원회,모범적,동반성장","Governance structure, excellent company, Kim Tae -o, ESG, DGB, candidate, sustainable management, environmental management, DGB financial holding, Korean corporate governance, rescuer, board of directors, stakeholders, TCFD, climate change, committee, exemplary, shared growth",Environmental,0.8499719500541687
2361,"삼성물산,친환경,영업이익,베트남,ESG,이사회,상사부문,발전소,강릉,2160억,150억,삼성바이오로직스,원자재,화력발전소","Samsung C & T, Eco -Friendly, Operating profit, Vietnam, ESG, Board of Directors, Corporation Division, Power Plant, Gangneung, 216 billion, 15 billion, Samsung BioLogics",Social,0.7671335339546204
2362,"ESG,LG상사,시상식,강성철,한국,관계자,서울,구조원,상장사,여의도,지배구조,LG,통합등급,지속가능,우수기업,한국기업지배구조원,경영성과,이해관계자,투자자,한국거래소,거래소,경영전략담당,책임경영부문,참여자,중요성,밑바탕,지속가능경영","ESG, LG Corporation, Awards, Kang Sung -cheol, Korea, officials, Seoul, rescuers, listed companies, Yeouido, governance structure, LG, integrated grade, sustainable, excellent company, Korean corporate governance, management performance, stake Korea Exchange, Exchange, Management Strategy, Responsible Management Division, Participant, Importance, Sustainable Management",Governance,0.6108171939849854
2363,"ESG,포스코인터내셔널,구조원,한국기업지배구조원,상장회사,시상식,환경경영,지배구조,한국,국민연금,선제적,통합등급,생태계,종합등급,기업시민,평가등급,지배구조부문,환경부문,사회책임경영,기업지배구조,NDPE,PEAT,EXPLOITATION,DEFORESTATION,사회부문A,포스코인터","ESG, POSCO International, Rescue, Korea Corporate Governance Rescue, Phased Company, Awards, Environmental Management, Governance, Korea, National Pension, Preliminary, Integrated Rating, Ecosystem, Comprehensive Rating, Corporate Citizens, Evaluation Rating , The environmental sector, social responsibility management, corporate governance structure, NDPE, PEAT, Exploitation, Deforestation, Social A, POSCO Inter",Environmental,0.7890225052833557
2364,"ESG,한국,우수기업,상장기업,지속가능경영,한국거래소,8번,구조원,한국기업지배구조원,거래소,기대사항,이해관계자,비영리단체,경영활동,환경경영,사회책임경영,영광,기업지배구조,시상식,기업,경영,선정,사회,산하,평가,성과,수상,설립,지속,구조,결과,지배,대상,우수,노력,반영","ESG, Korea, excellent companies, listed companies, sustainable management, Korea Exchange, No. 8, Rescue, Korean Corporate Governor, Exchange, Expectations, Stakeholders, Non -profit organizations, Management Activities, Environmental Management, Social Responsibility Glory, corporate governance structure, awards, corporate, management, selection, society, subcount, evaluation, performance, award, establishment, sustainable",Social,0.8594931960105896
2365,"에쓰오일,ESG,한국,우수기업,상장기업,지속가능경영,한국거래소,구조원,한국기업지배구조원,거래소,경쟁력,태평양,비영리단체,사회책임경영,환경경영,아시아,8번,영광,기업지배구조,시상식,기업,경영,선정,평가,산하,성과,수상,설립,지속,구조,결과,지배,대상,우수,지역,존경,에너지,영리","S -OIL, ESG, Korea, Excellent Company, Phased Companies, Sustainable Management, Korea Exchange, Rescue, Korea Corporate Governance Rescue Workers, Exchange, Competitiveness, Pacific, Nonprofit Organization, Social Responsibility, Environmental Management, Asia, No. 8, Glory, corporate governance structure, awards, business, management, selection, evaluation, affiliated, performance",Social,0.954374372959137
2366,"ESG,지배구조,BNK금융,만큼,경영진,BNK,이해관계자,최고등급,김지완,중요성,통제도,선진화,금융회사,기업가치,한국,한국기업지배구조원,구조원,BNK금융지주,금융,기업,지주,연속,강화,가치","ESG, governance structure, bnk finance, as much as management, bnk, stakeholder, top grade, Kim Ji -wan, importance, control, advanced, financial companies Financial, corporate, landowner, continuous, strengthening, value",Governance,0.5564417243003845
2367,"ESG,지배구조,금융회사,우수기업,김지완,한국기업지배구조원,구조원,BNK금융지주,ESG경영,만큼,BNK","ESG, governance structure, financial firm, excellent company, Kim Ji -wan, Korean corporate governance, rescuer, BNK Financial Group, ESG Management, BNK",Governance,0.9141677618026733
2368,"포스코인터내셔널,ESG,대한민국,한국,종합상사,1위,최정우,상장회사,선제적,구조원,기업시민,한국기업지배구조원,시상식,환경경영,지배구조,국민연금","POSCO International, ESG, Korea, Korea, General Corporation, 1st place, Choi Jung -woo, listed company, preemptive, restructuring, corporate citizens, Korean corporate governance, awards, environmental management, governance, national pension",Social,0.7934920191764832
2369,"ESG,지속가능경영,우수기업,한국,이해관계자,상장기업,한국거래소,8번,구조원,관계자,거래소,한국기업지배구조원,태평양,아시아,경쟁력,이해관계자들,기대사항,비영리단체,경영활동,환경경영,사회책임경영,영광,에쓰오일,기업지배구조,시상식,기업,경영,선정,사회,지속,산하,평가,성과,수상","ESG, sustainable management, excellent company, Korea, stakeholders, listed companies, Korea exchanges, 8, rescuen, officials, exchanges, Korean corporate governance, Pacific, Asia, competitiveness, stakeholders, expectations, non -profit Group, Management, Environmental Management, Social Responsibility Management, Yeonggwang, S -OIL, Corporate Governance, Awards, Corporate, Management, Selection, Society, Sustainable, Under Evaluation, Evaluation, Award, Award",Social,0.8541600108146667
2370,"ESG,LG상사,시상식,우수기업,강성철,한국,관계자,우수기업상,서울,구조원,상장사,여의도,지배구조,LG,통합등급,신재생,지속가능,한국기업지배구조원,경영성과,RESPONSIBILITY,투자자,경쟁사,지역사회,이해관계자,협력사,한국거래소","ESG, LG Corp., Awards, Excellent Company, Kang Sung -cheol, Korea, official, excellent company award, Seoul, rescuer, listed company, Yeouido, governance structure, LG, integrated grade, renewable, sustainable , Responsibility, investors, competitors, community, stakeholders, suppliers, Korea Exchange",Social,0.9264615178108215
2371,"ESG,LG상사,시상식,강성철,한국,그간,LG,우수기업,관계자,통합등급,서울,여의도,신재생,상장사,지배구조,지속가능,구조원,지역사회,경쟁사,한국거래소,협력사,밑바탕,환경영영","ESG, LG Corp., Awards, Kang Sung -cheol, Korea, In the meantime, excellent companies, officials, integrated grades, Yeouido, renewable, listed companies, governance structure, sustainable, rescuer , Underground, Environmental Young Young",Environmental,0.9741358160972595
2372,"ESG,LG상사,시상식,한국,강성철,관계자,우수기업,서울,구조원,상장사,여의도,지배구조,LG,신재생,통합등급,지속가능,우수기업상,한국기업지배구조원,경영성과,투자자,경쟁사,지역사회,이해관계자","ESG, LG Corporation, Awards, Korea, Kang Sung -cheol, officials, excellent companies, Seoul, rescuers, listed companies, Yeouido, governance structure, LG, renewable, integrated grade, sustainable, excellent company award, Korean corporate governance Investors, competitors, community, stakeholders",Social,0.937744677066803
2373,"ESG,포스코인터내셔널,종합상사,한국표준협회,시상식,지속가능,구조원,임직원,선제적,한국기업지배구조원,지배구조,유럽,大賞,관계자,한국,보고서,대한민국,KCGS,KSI,기업,가능,성과,지속,평가,대상,연속,사회","ESG, POSCO International, General Corporation, Korea Standards Association, Awards, Sustainable, Rescue, Employees, Preliminary, Korean Corporate Governance Rescue Member, Governance Structure, Europe, 大 賞, officials Company, possible, performance, sustainable, evaluation, target, continuous, society",Governance,0.7454787492752075
2374,"ESG,관계자,LG상사,한국,우수기업상,구조원,강성철,한국기업지배구조원,시상식,상장사,서울,여의도,지배구조,LG,신재생,지속가능,경영성과,RESPONSIBILITY","ESG, officials, LG Corporation, Korea, Excellent Company Award, Rescue, Kang Sung -cheol, Korean Corporate Governor, Awards, Listed Company, Seoul, Yeouido, Governance, LG, Renewable, Sustainable, Management Performance, Responsibility",Social,0.9591214060783386
2375,"지배구조,금융회사,ESG,김지완,투명성,경영진,최고등급,BNK,안정성,환경경영,한국기업지배구조원,이사회,구조원,사회책임경영,한국,모범적,핵심과제,최우선","Governance, financial firms, ESG, Kim Ji -wan, transparent, management team, highest grade, BNK, stability, environmental management, Korean corporate governance structure, board of directors, restructuring members, social responsibility management, Korea",Social,0.8120430111885071
2376,"삼성물산,탈석탄,발전소,기후변화,베트남,이사회,신규사업,거버넌스위원회,ESG,복합화력","Samsung C & T, deferral bombs, power plants, climate change, Vietnam, Board of Directors, New Projects",Environmental,0.988457977771759
2377,"ESG,지배구조,우수기업,김지완,금융회사,BNK,만큼,이해관계자,모범적,핵심과제,한국,중요도,최고등급,기업가치,구조원,시상식,BNK금융지주,BNK금융,경영,기업,금융,선정,지배,그룹,구조,연속,강화,최고,상위,추진,체계,글로벌","ESG, governance structure, excellent company, Kim Ji -wan, financial firm, bnk, as much as stakeholders, exemplary, core tasks, Korea, importance, highest grade, corporate value, rescuer, awards, BNK Financial Group, BNK Finance, Management, Company Financial, selection, domination, group, structure, continuous, strengthening, top, top, propulsion, system, global",Social,0.7545232176780701
2378,"보고서,기아차,중요성,이해가능성,지속가능경영대상,현대글로비스,롯데호텔,관계자,한국경영인증원,지속가능경영,신뢰성,의사소통,서울,ESG,자원부,지배구조,글로벌스탠더드경영대상,소공동","Report, Kia Motors, Importance, Understanding, Sustainable Management Grand Prize, Hyundai Glovis, Lotte Hotel, Staff, Korean Management Reinforcement, Sustainable Management, Reliability, Communication, Seoul, ESG",Social,0.9398894309997559
2379,"위탁운용사,운용사,신한,4곳,국민연금,책임투자형,기금운용본부,국내주식,안효준,제안서,코로나바이러스,ESG,지배구조,파리바자산운용,변동성,비재무적,코로나19,브이아이,한화자산운용,책임투자,감염증,재무분석,브이아이자산운용,노후자금,교보악사자산,본부장,지속가능성,투자유형,교보악사자산운용,기금운용본부장","Consignment manager, manager, Shinhan, 4, National Pension, Responsible Investment Type, Fund Management Headquarters, Domestic Stocks, Ahn Hyo -jun, Proposal, Corona Virus, ESG, Governance, Paris Baja Asset Management, Volatility Child, Hanwha Asset Management, Responsibility Investment, Infectious Dislocation, Financial Analysis, VI Asset Management, Old Funds, Kyobo Axis Asset, Head of Sustainability, Sustainability, Investment Types",Social,0.819757342338562
2380,"ESG,KB,시상식,관계자,이사회,한국,지배구조,ESG경영,KB금융지주,금융회사,위원회,지배구조평가,KCGS,구조원,사내이사","ESG, KB, Awards, officials, Board of Directors, Korea, Governance, ESG Management, KB Financial Group, Financial Company, Committee, Governance Structure Evaluation, KCGS, Rescue, In -house Director",Governance,0.9351925253868103
2381,"ESG,우수기업,지배구조,김태오,시상식,DGB,한국기업지배구조원,상장사,구조원,이해관계자,이해관계자들,모범적,관계자,전사적,통합등급,한국,DGB금융지주,사회책임,DGB금융,평가,기업,환경,사회,금융,경영,지배,노력,개선,책임,선정","ESG, excellent company, governance structure, Kim Tae -oh, award ceremony, DGB, Korean corporate governance, listed company, restructuring, stakeholders, stakeholders, exemplary, exemplary, enterprise, integrated grade, Korea, DGB Financial Group, Social Responsibility, DGB Finance, Evaluation, Corporate, Environment, Society, Finance, Management, Domination, Efforts, Improvement, Responsibility, Selection",Governance,0.5879908204078674
2382,"ESG,시상식,KB,한국기업지배구조원,관계자,지배구조,저탄소,윤종규,금융회사,KCGS,지배구조평가,한국,50조,KB금융,사내이사,통합등급,배출량,20조,이사회,위원회,구조원","ESG, Awards, KB, Korea Corporate Governance Rescue Staff, Officials, Governance, Low Carbon, Yoon Jong -gyu, Financial Company, KCGS, Governance Evaluation, Korea, 50 trillion, KB Finance, In -house Director , Committee, rescuer",Governance,0.8600608110427856
2383,"포스코인터내셔널,우수기업,기업시민,한국기업지배구조원,한국,ESG,구조원,신진영,최정우,이용석,지속가능성,시상식,RESPONSIBILITY,종합상사,기념촬영,2관왕,기후변화","POSCO International, Excellent Corporate, Corporate Citizens, Korea Corporate Governance Rescue Staff, Korea, ESG, Rescue Member, Shin Jin -young, Choi Jung -woo, Lee Yong -seok, Sustainability, Awards",Social,0.8477969169616699
2384,"ESG,KB,시상식,한국,이사회,블룸버그,금융회사,관계자,구조원,지배구조,한국경영인증원,다우존스,섹터,아너스,KCGS,지배구조평가","ESG, KB, Awards, Korea, Board of Directors, Bloomberg, Financial Company, Staff, Rescue Workers, Governance, Korea Management Reinforcement, Dow Jones, Sector, Honors, KCGS, Governance Rescue Evaluation",Social,0.8672189712524414
2385,"한국기업지배구조원,포스코인터내셔널,ESG,우수기업,구조원,상장회사,시상식,환경경영,지배구조,한국,선제적,통합등급,국제사회,임직원,관계자,보고서,지속가능,평가등급,사회책임경영,기업지배구조,KCGS,포스코인터,기업,평가,사회,대상,연속,지속,경영,가치,회사,발간,등급","Korean Corporate Governance Rescue, POSCO International, ESG, Excellent Company, Rescue, Public Awards, Awards, Environmental Management, Governance, Governance, Korea, Preemptive, Integrated Rating Social responsibility management, corporate governance structure, KCGS, POSCO Inter, Company, Evaluation, Society, Target, continuous, continuous, management, value, company, publication, grade",Social,0.5780820250511169
2386,"ESG,최우수기업,금융사,이사회,시상식,KB금융,우수기업,지배구조,한국경영인증원,위원회,1위,지배구조평가,KCGS,한국,KB,사내이사,ESG위원회,글로벌스탠더드경영대상,ESG경영,윤종규,KB금융그룹","ESG, Best Company, Financial Company, Board of Directors, Awards, KB Financial Group, Excellent Company, Governance Structure, Committee, 1st place, Governance Assessment, KCGS, Korea, KB, In -house Director, ESG Committee, Global Standard Management ESG Management, Yoon Jong -kyu, KB Financial Group",Governance,0.9314650297164917
2387,"지배구조,DGB,ESG,지속가능경영,김태오,우수기업,이사회,후보군,환경경영,DGB금융지주,모범적,한국기업지배구조원,구조원,시상식,DGB금융그룹","Governance, DGB, ESG, Sustainable Management, Kim Tae -oh, Excellent Company, Board of Directors, Candidates, Environmental Management, DGB Financial Group, Exemplary, Korean Corporate Governance Rescue Staff, Rescue, Awards, DGB Financial Group",Governance,0.8029536604881287
2388,"지배구조,ESG,금융사,구조원,김지완,BNK금융,한국기업지배구조원,경영진,이사회,이해관계자,로드맵,중장기,부여,기업가치,한국,최고등급,환경경영,톱3,BNK","Governance, ESG, Financial Company, Rescue Member, Kim Ji -wan, BNK Finance, Korea Corporate Governance Rescue Workers, Management, Board, Stakeholder, Roadmap",Governance,0.6784709692001343
2389,"보고서,기아차,지속가능경영대상,중요성,이해가능성,롯데호텔,글로벌스탠더드경영대상,한국경영인증원,지속가능경영,의사소통,기아자동차,서울,신뢰성,ESG,지배구조,최고점,소공동,이해관계자,지속가능보고서,지속가능성,1개년도,미래가치,지속가능,7개,시상식","Report, Kia Motors, Sustainable Management Grand Prize, Importance, Understanding, Lotte Hotel, Global Standard Management Awards Officials, sustainable reports, sustainability, one year, future value, sustainable, seven, awards ceremony",Social,0.9451826810836792
2390,"기아차,보고서,지속가능경영,중요성,이해가능성,전기차,지속가능경영대상,모빌리티,한국경영인증원,글로벌스탠더드경영대상,신뢰성,의사소통,ESG,지속가능,지배구조","Kia Motors, Report, Sustainable Management, Importance, Understanding, EVs, Sustainable Management Grand Prize, Mobility, Korean Management Reinforcement, Global Standard Management Award, Reliability, Communication, ESG, Sustainable, Governance",Social,0.8653056025505066
2391,"최우수상,소정양식,서울경제신문,플라자호텔,협회장,증권사,대한민국,관계자,운용사,이사장,한국예탁결제원,제출서류,한국,거래소,증권대상,위원장상,대체투자,국내펀드,소비자보호,경영혁신,연금펀드,해외펀드,홈페이지,행사개요,애널리스트상","Grand Prize, Orthodox Award, Seoul Economic Newspaper, Plaza Hotel, Association Chairman, Securities Company, Korea, Staff, Manager, Chairman, Korea Depository, Submitted Documents, Korea, Exchange, Securities Grand Prize, Chairman Award, Alternative Investment, Domestic Fund, Consumer Protection, Management Innovation, Pension Fund, Overseas Fund, Homepage, Event Overview, Analyst Award",Social,0.9105216860771179
2392,"포스코,한국경영인증원,포스코그룹,보고서,서울,소공동,기아차,글로벌스탠더드경영대상,자회사,중요성,포스코건설,지배구조,사회공헌,최정우,중구,롯데호텔,2관왕,기아자동차,시상식,ESG,대상,수상,지속,사회,이날,가능,글로벌,경영,이해,선정,전략,효과,효과적,전달","POSCO, Korea Management Reinforcement, POSCO Group, POSCO Group, Report, Seoul, Sogong -dong, Kia Motors, Global Standard Management Awards ESG, Grand Prize, Sustainable, Society, this day, possible, global, management, understanding",Social,0.957934558391571
2393,"TCFD,거래소,한국,ESG,협의체,환경부,터즈,중앙은행,한국거래소,서포,포스코,위원회,신한금융지주,지배구조,20개국,재무장관,유관기관,37개국,녹색금융,금융안정위원회,활성화,지지선언,기후변화","TCFD, Exchange, Korea, ESG, Council, Ministry of Environment, Terse, Central Bank, Korea Exchange, Suppo, POSCO, Committee, Shinhan Financial Group Committee, revitalization, support declaration, climate change",Environmental,0.9843853116035461
2394,"미국,주식시장,VIX,매크로,부양책,수혜주,밸류에이션,변동성,코로나바이러스,보호주의,스위스,안도랠리,최혜령,회사들,크레디트스위스","US, stock market, VIX, macro, stimulus, beneficiary, valuation, volatility, corona virus, protectionism, Switzerland, Ando rally",Social,0.919735312461853
2395,"신한카드,서귀포시,온라인,축산물,소비자,농어가,쇼핑몰,농수축산물,공공재원,통합멤버십,현실화,소비자들,신한금융그룹,1등,상호간,만족도,一流,코로나19,업무협약,올댓쇼핑,관계자,ESG,ESG전략,추진,플랫폼,구축,협약","Shinhan Card, Seogwipo City, Online, Livestock, Shopping Mall, Shopping Mall, Agricultural and Livestock Products, Public Resources, Integrated Membership, Realization, Consumers, Shinhan Financial Group, 1st place Shopping, officials, ESG, ESG strategy, promotion, platform, construction, agreement",Social,0.8658125996589661
2396,"현대글로비스,보고서,중요성,이해가능성,기아차,지속가능경영대상,한국경영인증원,신뢰성,의사소통,롯데호텔,안전경영대상,경영대상,지배구조,자원부,안전보건시스템,최고점,미래가치,지속가능성,화주사,그린경영대상,1개년도,글로벌스탠더드경영대상","Hyundai Glovis, Report, Importance, Understanding, Kia Motors, Sustainable Management Grand Prize, Korea Management Reinforcement, Reliability, Communication, Lotte Hotel, Safety Management Awards Sustainability, Hwasejusa, Green Management Awards, 1 year, Global Standard Management Award",Social,0.9644449353218079
2397,"TCFD,기후변화,협의체,한국,한국거래소,재무장관,환경부,ESG,서포,중앙은행,권고안,포스코,위원회,경영전략,위험관리,지배구조,측정기준,37개국,목표설정,정부부처,신한금융지주,금융안정위원회,이사장,터즈,정지원","TCFD, Climate Change, Council, Korea, Korea Exchange, Finance Minister, Ministry of Environment, ESG, Suppo, Central Bank, Recommendation, POSCO, Committee, Management Strategy, Risk Management, Governance, Measurement Standards, 37 countries, Goals, Government Department Shinhan Financial Group, Financial Stability Committee, Chairman, Ters",Environmental,0.6921961903572083
2398,"VBA,ESG,한국,SK,위원장,EU,전문가,온라인,페르난데스,김용범,하버드대,강동수,김의형,이사회,연합체,협의회,서스틴베스트,류영재,서울,사오리,그린딜,크리스찬,역삼동,부의장,최태원,이형희","VBA, ESG, Korea, SK, Chairman, EU, Expert, Online, Fernandez, Kim Yong -bum, Harvard University, Kang Dong -soo, Kim Ui -hyung, Board, Allied, Council, Sustin Best, Ryu Young -jae, Seoul, Saori, Green Vice Chairman, Choi Tae -won, Lee Hyung -hee",Social,0.9389839172363281
2399,"기아차,보고서,중요성,지속가능경영대상,롯데호텔,의사소통,서울,ESG,이해가능성,지배구조,한국경영인증원,최고점,소공동,관계자,지속가능보고서,지속가능성,지속가능,1개년도,시상식,MOVE,지속,대상,가능,성과,기업,수상,이해,효과","Kia Motors, Report, Importance, Sustainable Management Grand Prize, Lotte Hotel, Communication, Seoul, ESG, Understanding, Governance, Reinforcement of Korea Management, Best, Sogong -dong, Staff, Sustainable Report, Sustainability, Sustainable Awards, MOVE, Sustainable, Target, Possible, Performance, Company, Award, Understanding, Effect",Social,0.9608403444290161
2400,"보고서,포스코,한국경영인증원,포스코그룹,글로벌스탠더드경영대상,미세먼지,경쟁력,사회공헌,저탄소,서울시,테스크포스,지속가능경영,TCFD,중소벤처기업부,자원부,방역소독,포스퓨어,벽지교체,주거환경","Report, POSCO, Korea Management Reinforcement, POSCO Group, Global Standard Management Award, Fine Dust, Competitiveness, Social Contribution, Low Carbon, Seoul City, Task Force, Sustainable Management Wallpaper replacement, residential environment",Environmental,0.9841936230659485
2401,"포스코,보고서,한국경영인증원,포스코그룹,미세먼지,경쟁력,글로벌스탠더드경영대상,사회공헌,저탄소,서울시,테스크포스,지속가능경영,TCFD,중소벤처기업부,자원부,방역소독,포스퓨어,환자들,주거환경,벽지교체,위원회,기업부,중소기업,희망리본,호흡기,제조업,기후보고서","POSCO, Report, Korean Management Reinforcement, POSCO Group, Fine Dust, Competitiveness, Global Standard Management Award, Social Contribution, Low Carbon, Seoul City, Task Force, Sustainable Management, TCFD Patients, residential environment, wallpaper replacement, committee, business, small and medium -sized business, hope ribbon, respiratory, manufacturing, climate report",Environmental,0.9869278073310852
2402,"포스코,보고서,지속가능,포스코그룹,사회공헌,미세먼지,한국경영인증원,경쟁력,저탄소,서울시,테스크포스,글로벌스탠더드경영대상,지속가능경영,TCFD,방역소독,중소벤처기업부,포스퓨어","POSCO, Report, Sustainable, POSCO Group, Social Contribution, Fine Dust, Korean Management Reinforcement, Competitiveness, Low Carbon, Seoul City, Task Force, Global Standard Management, Sustainable Management",Environmental,0.9732459187507629
2403,"보고서,포스코,글로벌스탠더드경영대상,포스코그룹,공사시,한국경영인증원,경쟁력,사회공헌,지속가능경영,저탄소,테스크포스,TCFD,중소벤처기업부,방역소독,자원부,희망리본,벽지교체,위원회,주거환경,기업부,종합부동산서비스,재활용,가전제품,부동산,기후보고서,제조업","Report, POSCO, Global Standard Management Grand Prize, POSCO Group, Construction, Korean Management Reinforcement, Competitiveness, Social Contribution, Sustainable Management, Low Carbon, Task Force, TCFD, Small and Medium Venture Business Department Committee, residential environment, business, comprehensive real estate service, recycling, home appliances, real estate, climate report, manufacturing business",Environmental,0.9246691465377808
2404,"보고서,포스코,한국경영인증원,사회공헌,테스크포스,포스코그룹,지속가능경영,중소벤처기업부,자원부,기업부,위원회,종합부동산서비스,부동산,제조업,지배구조,환경설비,철강사,글로벌스탠더드경영대상,7개,19회,경영시스템,산업통상자원부,사회공헌대상,ESG,대상,글로벌,경영,사회,선정,지속","Report, POSCO, Korea Management Reinforcement, Social Contribution, Task Force, POSCO Group, Sustainable Management, Small and Medium Venture Business, Ministry of Resources, Business, Committee, Comprehensive Real Estate Service, Real Estate Standard Management Awards, 7, 19 times, Management System, Ministry of Trade, Industry and Energy, Social Contribution Awards",Social,0.9862453937530518
2405,"보고서,기아차,중요성,이해가능성,지속가능경영,지속가능경영대상,한국경영인증원,글로벌스탠더드경영대상,의사소통,서울,ESG,지배구조,가독성,롯데호텔,기아자동차,지속가능보고서,이해관계자,1개년도,미래가치,지속가능성,최고점,지속가능,시상식,7개","Report, Kia Motors, Importance, Understanding, Sustainable Management, Sustainable Management Grand Prize, Korea Management Reinforcement, Global Standard Management Award, Communication, Seoul, ESG, Governance Structure, Readability, Lotte Hotel, Kia Motors, Sustainability Report, Understanding Officials, one year, future value, sustainability, the best, sustainable, awards, 7",Social,0.9277769923210144
2406,"TCFD,기후변화,거래소,협의체,한국,지배구조,ESG,재무장관,영국,중앙은행,환경부,메리,서포,의무화,감독청,포스코,위원회,런던거래소,일본,싱가포르","TCFD, Climate Change, Exchange, Council, Korea, Governance, ESG, Finance Minister, British, Central Bank, Ministry of Environment, Mary, Suppo, Mandatory, Supervisory, POSCO, Committee, London Exchange, Japan, Singapore",Environmental,0.9806739091873169
2407,"보고서,기아차,중요성,이해가능성,글로벌스탠더드경영대상,지속가능경영대상,한국경영인증원,신뢰성,의사소통,롯데호텔,ESG,지배구조,서울시,소공동,최고점,미래가치,지속가능성,1개년도,기아자동차,7개,시상식,SOCIAL,ENVIRONMENT","Report, Kia Motors, Importance, Understanding, Global Standard Management Grand Prize, Sustainable Management Grand Prize, Reinforcement of Korean Management, Reliability, Communication, Lotte Hotel, ESG, Governance, Seoul Do, Kia Motors, 7, Awards, Social, Environment",Social,0.745695948600769
2408,"코로나19,한국,코로나,성장률,디커플링,잠재성장률,총동원,투자자,부동산,그동안,미국,서울","Corona 19, Korea, Corona, Growth rate, decocuping, potential growth rate, total mobilization, investor, real estate",None,0.5881122350692749
